Longitude,Latitude,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating text,Votes,Complexity_Score,Order_Item_Count,Active_Orders_In_Kitchen,Actual_KPT_Minutes,Day_of_Week_Weekday,Day_of_Week_Weekend,Time_Slot_Dinner_Peak,Time_Slot_Lunch_Peak,Time_Slot_Morning,Time_Slot_Tea_Time,Weather_Condition_Clear,Weather_Condition_Rainy,Weather_Condition_Stormy
77.32514117,28.57101361,800,0,1,0,0,2,3.8,2,154,2,4,8,36.69,1,0,0,0,1,0,1,0,0
77.327377,28.570034,400,0,1,1,0,1,3.5,2,147,2,4,5,38.53,0,1,0,1,0,0,1,0,0
77.322687,28.570159,200,0,1,0,0,1,3.5,2,47,2,7,20,55.71,0,1,0,1,0,0,1,0,0
77.32071754,28.56728731,600,0,0,0,0,2,3.9,2,204,2,8,14,59.12,0,1,0,1,0,0,0,1,0
77.325052,28.571388,500,0,1,0,0,2,3.6,2,30,2,5,21,67.57,0,1,1,0,0,0,1,0,0
77.32541844,28.57096149,1550,1,0,0,0,3,3.6,2,425,2,5,18,63.44,0,1,1,0,0,0,1,0,0
77.32224539,28.57181745,1800,1,1,0,0,3,3.7,2,743,2,5,23,56.78,1,0,0,0,1,0,1,0,0
77.32432779,28.56920863,500,0,1,0,0,2,3.9,2,403,2,5,23,57.21,1,0,0,0,0,1,1,0,0
77.3257916,28.57036376,500,0,1,0,0,2,3.8,2,418,2,2,1,29.28,1,0,0,0,1,0,1,0,0
77.3248411,28.57116908,600,0,1,0,0,2,3.6,2,703,2,8,6,53.97,1,0,1,0,0,0,1,0,0
77.32361533,28.56914297,1000,1,0,0,0,3,3.9,2,320,2,5,22,58.77,1,0,0,0,0,1,1,0,0
77.32465636,28.5682225,800,1,1,0,0,2,3.7,2,302,1,6,17,47.74,1,0,0,0,1,0,1,0,0
77.32499767,28.56978752,500,0,1,0,0,2,3.9,2,250,2,4,1,30.62,1,0,0,0,1,0,1,0,0
77.32484244,28.56900605,2000,1,1,0,0,4,3.7,2,770,2,2,17,57.16,0,1,0,0,1,0,0,1,0
77.3238781,28.57065303,300,0,0,0,0,1,3.5,2,22,2,6,5,44.44,1,0,0,1,0,0,0,1,0
77.32487295,28.57008816,500,0,1,0,0,2,3.8,2,268,2,3,18,60.97,1,0,1,0,0,0,1,0,0
77.32373536,28.5684245,1500,1,0,0,0,3,3.6,2,415,2,9,7,45.47,1,0,0,0,0,1,1,0,0
77.32236877,28.56954961,2350,1,1,0,0,4,3.5,2,214,2,7,6,43.64,0,1,0,0,0,1,1,0,0
77.3218102,28.57210424,2200,1,0,0,0,4,3.5,2,540,2,2,15,57.78,1,0,1,0,0,0,1,0,0
77.32216291,28.57199854,1600,1,1,0,0,3,3.6,2,332,2,3,13,42.55,1,0,0,0,1,0,1,0,0
77.32376587,28.56837474,1500,1,0,0,0,3,3.5,2,247,2,7,0,36.65,1,0,0,0,0,1,1,0,0
77.32239123,28.57149032,1600,1,1,0,0,3,3.7,2,222,2,4,20,52.83,0,1,0,0,0,1,1,0,0
77.32339572,28.57070886,200,0,1,0,0,1,3.5,2,420,2,4,13,46.73,1,0,0,0,0,1,1,0,0
77.32514352,28.56950956,350,0,1,0,0,1,3.6,2,324,2,9,8,55.74,0,1,0,1,0,0,0,1,0
77.32652552,28.56984906,700,0,1,0,0,2,2.2,4,81,2,4,0,32.95,0,1,0,0,0,1,1,0,0
77.32435126,28.57242813,450,0,1,0,0,1,2.3,4,31,2,6,3,43.61,1,0,0,1,0,0,0,1,0
77.3261812,28.56993416,450,0,1,0,0,1,2.1,4,74,2,3,10,58.64,0,1,1,0,0,0,0,1,0
77.32529875,28.57066881,2000,1,0,0,0,4,2.4,4,103,2,9,4,44.02,1,0,0,0,1,0,1,0,0
77.3242376,28.56827816,450,0,1,0,0,1,4.2,5,235,2,1,22,62.84,1,0,1,0,0,0,1,0,0
77.32480355,28.56812416,300,0,0,0,0,1,4.0,5,1055,2,9,14,57.01,0,1,0,0,0,1,1,0,0
77.3283593,28.5816039,350,0,0,0,0,1,2.8,0,18,2,8,5,47.12,1,0,0,0,1,0,0,1,0
77.328028,28.577975,400,0,1,0,0,1,3.6,2,165,2,1,6,48.07,1,0,1,0,0,0,0,1,0
0.0,0.0,500,0,0,0,0,2,0.0,3,1,2,2,3,39.63,1,0,1,0,0,0,1,0,0
77.3291124,28.5807886,500,0,0,0,0,2,0.0,3,0,2,4,9,48.23,0,1,1,0,0,0,1,0,0
77.3143909,28.5837833,300,0,0,0,0,1,2.9,0,4,2,9,21,71.88,0,1,1,0,0,0,1,0,0
77.3135127,28.5822486,1100,1,1,0,0,3,2.5,0,221,2,5,18,52.11,1,0,0,1,0,0,0,0,1
77.3116811,28.5849968,500,0,1,0,0,2,3.6,2,103,2,6,14,62.51,1,0,1,0,0,0,1,0,0
77.3134615,28.5833336,400,0,0,0,0,1,0.0,3,0,2,1,20,61.09,1,0,1,0,0,0,1,0,0
77.3123862,28.5850552,500,0,0,0,0,2,0.0,3,3,2,9,13,54.08,0,1,0,0,0,1,1,0,0
77.3128979,28.5853521,1100,0,1,0,0,3,0.0,3,2,2,7,7,55.12,0,1,1,0,0,0,1,0,0
77.31540769,28.58503529,300,0,0,0,0,1,0.0,3,0,2,4,18,53.74,1,0,0,1,0,0,1,0,0
77.3139934,28.5855201,200,0,0,0,0,1,0.0,3,2,2,9,13,65.22,0,1,1,0,0,0,1,0,0
77.3141165,28.585532,200,0,0,0,0,1,0.0,3,0,2,7,4,47.48,1,0,1,0,0,0,1,0,0
77.3332052,28.5838546,500,0,1,0,0,2,2.6,0,17,2,2,12,42.92,1,0,0,0,0,1,1,0,0
0.0,0.0,400,0,0,0,0,1,3.0,0,5,2,1,8,33.64,1,0,0,1,0,0,1,0,0
77.3328463,28.5825656,300,0,0,0,0,1,0.0,3,3,2,5,8,38.99,1,0,0,1,0,0,0,0,1
77.3360987,28.5880357,300,0,0,0,0,1,3.3,0,27,2,5,11,49.37,1,0,0,0,1,0,0,1,0
77.3371603,28.5847607,600,0,1,0,0,2,3.0,0,26,2,7,24,65.51,1,0,0,1,0,0,1,0,0
77.3386645,28.5921841,250,0,0,0,0,1,0.0,3,1,2,4,22,64.83,1,0,0,0,1,0,0,1,0
77.3446655,28.5990702,250,0,0,0,0,1,3.0,0,10,2,3,17,48.38,1,0,0,0,1,0,0,0,1
77.3425749,28.5950171,500,0,1,0,0,2,3.0,0,7,2,4,10,40.86,1,0,0,0,1,0,1,0,0
77.3425375,28.5940591,450,0,1,0,0,1,2.5,0,17,2,2,0,34.76,1,0,1,0,0,0,1,0,0
77.3431349,28.5954289,500,0,0,0,0,2,0.0,3,0,2,9,21,62.98,1,0,0,0,1,0,1,0,0
77.3446346,28.5973259,200,0,0,0,0,1,0.0,3,0,2,2,8,37.36,1,0,0,1,0,0,1,0,0
77.3445624,28.597278,200,0,0,0,0,1,0.0,3,0,2,5,3,42.91,1,0,0,0,0,1,0,1,0
77.3449071,28.5990864,450,0,0,0,0,1,0.0,3,0,2,8,2,40.96,1,0,0,1,0,0,1,0,0
77.349942,28.5979022,500,0,0,0,0,2,0.0,3,0,2,7,0,31.84,1,0,0,1,0,0,1,0,0
77.3469331,28.5916807,150,0,0,0,0,1,0.0,3,1,2,2,8,34.52,1,0,0,0,0,1,0,0,1
77.3379464,28.5843762,350,0,1,0,0,1,3.4,0,102,2,1,18,49.7,1,0,0,0,0,1,1,0,0
77.3378653,28.5845728,550,0,1,0,0,2,3.1,0,16,2,9,14,66.15,1,0,1,0,0,0,1,0,0
77.3381766,28.5843215,500,0,0,0,0,2,2.6,0,59,2,2,10,54.69,1,0,1,0,0,0,0,1,0
77.3382691,28.5844243,400,0,0,0,0,1,3.0,0,37,2,8,19,60.27,0,1,0,1,0,0,1,0,0
77.3381319,28.5843227,500,0,0,0,0,2,0.0,3,2,2,7,16,73.64,0,1,1,0,0,0,0,1,0
77.3377069,28.5846506,350,0,0,0,0,1,0.0,3,0,2,7,11,47.04,0,1,0,1,0,0,1,0,0
77.3352827,28.5767841,300,0,1,0,0,1,2.5,0,4,2,6,16,64.59,1,0,1,0,0,0,0,0,1
0.0,0.0,300,0,0,0,0,1,0.0,3,0,2,5,22,67.08,0,1,0,0,1,0,0,1,0
77.3352977,28.5768276,500,0,1,0,0,2,4.1,5,112,2,4,3,34.7,1,0,0,0,1,0,1,0,0
77.32838832,28.57445006,600,0,1,0,0,2,3.3,0,159,2,4,18,51.91,0,1,0,1,0,0,1,0,0
77.32827835,28.57456872,400,0,0,0,0,1,3.0,0,6,2,8,15,62.61,1,0,1,0,0,0,0,0,1
77.324321,28.5735123,200,0,0,0,0,1,2.7,0,15,2,4,24,71.64,0,1,1,0,0,0,1,0,0
77.32837792,28.57444329,600,0,1,0,0,2,3.4,0,79,2,1,24,54.52,1,0,0,1,0,0,1,0,0
77.3245817,28.573916,450,0,0,0,0,1,2.9,0,5,2,6,17,60.64,1,0,0,0,1,0,0,1,0
77.32828371,28.57457078,150,0,0,0,0,1,3.0,0,10,2,6,6,49.67,1,0,1,0,0,0,1,0,0
77.3245004,28.5737086,250,0,0,0,0,1,3.1,0,8,2,3,22,62.66,1,0,1,0,0,0,1,0,0
77.3282646,28.57438086,400,0,0,0,0,1,3.0,0,5,2,2,22,61.47,0,1,0,0,1,0,0,1,0
77.32841983,28.57439941,450,0,1,0,0,1,2.6,0,13,2,4,3,36.55,1,0,0,1,0,0,1,0,0
77.32803628,28.57187929,450,0,0,0,0,1,3.1,0,12,2,6,15,58.95,1,0,0,0,0,1,0,1,0
77.3243658,28.5734717,200,0,0,0,0,1,3.2,0,12,2,8,3,37.82,1,0,0,0,0,1,1,0,0
77.32451957,28.57346898,300,0,1,0,0,1,2.8,0,8,2,3,9,36.31,0,1,0,0,1,0,1,0,0
77.3245902,28.5737171,400,0,0,0,0,1,2.9,0,7,2,8,0,33.75,1,0,0,1,0,0,1,0,0
77.3235133,28.5737946,350,0,0,0,0,1,2.9,0,4,2,8,16,52.65,0,1,0,1,0,0,1,0,0
0.0,0.0,400,0,1,0,0,1,3.6,2,19,2,3,0,28.37,1,0,0,0,1,0,1,0,0
77.3283169,28.57453721,200,0,0,0,0,1,3.5,2,23,2,9,8,44.23,1,0,0,0,0,1,1,0,0
77.3242109,28.5736246,400,0,0,0,0,1,3.5,2,57,2,4,14,44.29,1,0,0,0,0,1,1,0,0
0.0,0.0,300,0,0,0,0,1,0.0,3,2,2,4,5,38.44,0,1,0,0,0,1,1,0,0
0.0,0.0,150,0,0,0,0,1,0.0,3,1,2,7,14,50.68,1,0,0,1,0,0,1,0,0
77.32458611,28.57386667,100,0,0,0,0,1,0.0,3,1,2,4,9,48.05,0,1,1,0,0,0,1,0,0
77.323603,28.5738031,150,0,0,0,0,1,0.0,3,1,2,5,21,64.84,1,0,0,0,0,1,0,1,0
77.32458428,28.57350873,150,0,1,0,0,1,0.0,3,1,2,1,17,43.97,1,0,0,0,0,1,1,0,0
77.32455846,28.57394362,300,0,0,0,0,1,0.0,3,0,2,4,19,53.14,1,0,0,1,0,0,1,0,0
77.3282696,28.5746025,250,0,0,0,0,1,0.0,3,0,2,8,8,61.2,0,1,1,0,0,0,0,1,0
77.328325,28.5775482,800,0,1,0,0,2,2.3,4,62,2,6,15,49.61,1,0,0,0,1,0,1,0,0
77.32809763,28.57433905,500,0,1,0,0,2,2.0,4,74,2,8,3,40.28,1,0,0,0,1,0,0,0,1
77.3331573,28.5711016,600,0,1,0,0,2,2.8,0,58,2,5,5,42.86,1,0,0,0,1,0,0,1,0
77.3330621,28.5714962,200,0,0,0,0,1,3.2,0,20,2,3,17,50.62,1,0,0,0,0,1,1,0,0
77.3330963,28.5714642,100,0,0,0,0,1,3.1,0,14,2,4,6,34.21,1,0,0,1,0,0,1,0,0
77.333159,28.5710463,500,0,1,0,0,2,2.9,0,43,2,1,19,55.84,1,0,1,0,0,0,1,0,0
77.3331584,28.5710661,100,0,0,0,0,1,3.2,0,15,2,6,12,48.81,0,1,0,1,0,0,1,0,0
77.3332434,28.5711287,400,0,0,0,0,1,3.5,2,85,2,3,1,27.43,1,0,0,1,0,0,1,0,0
77.3350897,28.5670876,300,0,0,0,0,1,3.2,0,46,2,9,6,44.38,0,1,0,0,1,0,1,0,0
77.3353589,28.5672923,600,0,1,0,0,2,3.0,0,12,2,5,14,45.68,0,1,0,0,1,0,1,0,0
77.3352692,28.5673735,300,0,0,0,0,1,3.4,0,37,2,6,5,51.81,1,0,1,0,0,0,1,0,0
77.3353589,28.5684579,500,0,1,0,0,2,3.5,2,144,2,9,14,53.36,0,1,0,0,1,0,0,0,1
77.33557262,28.56859852,350,0,0,0,0,1,3.7,2,31,2,8,23,62.92,1,0,0,0,1,0,1,0,0
77.332751,28.569734,300,0,0,0,0,1,0.0,3,0,2,9,23,72.37,1,0,1,0,0,0,1,0,0
77.3352692,28.5672838,200,0,0,0,0,1,0.0,3,0,2,8,22,71.45,1,0,1,0,0,0,1,0,0
77.319038,28.5818551,500,0,1,0,0,2,2.8,0,8,2,1,8,37.71,0,1,0,0,1,0,1,0,0
77.3187567,28.5821309,200,0,0,0,0,1,3.0,0,5,2,2,14,44.07,1,0,0,0,1,0,1,0,0
77.3173193,28.5810955,300,0,0,0,0,1,3.9,2,140,2,7,9,46.03,1,0,0,0,1,0,1,0,0
0.0,0.0,300,0,0,0,0,1,0.0,3,3,2,8,3,40.62,0,1,0,0,0,1,1,0,0
77.3173563,28.5810132,300,0,0,0,0,1,0.0,3,3,2,1,3,31.38,1,0,0,0,1,0,1,0,0
77.3409391,28.5722363,600,0,1,0,0,2,3.7,2,164,2,7,7,50.34,1,0,0,0,1,0,0,1,0
77.3408326,28.5724711,800,1,1,0,0,2,3.7,2,131,2,4,13,45.36,1,0,0,0,1,0,1,0,0
77.346491,28.576754,200,0,0,0,0,1,3.0,0,4,2,4,23,56.95,0,1,0,0,0,1,1,0,0
77.3394417,28.5791986,600,0,0,0,0,2,2.7,0,20,2,1,16,53.31,1,0,1,0,0,0,1,0,0
77.34303586,28.5793226,400,0,0,0,0,1,3.1,0,5,2,1,20,50.98,1,0,0,0,1,0,1,0,0
77.3536634,28.5743086,350,0,0,0,0,1,2.6,0,32,2,4,8,37.73,1,0,0,0,0,1,1,0,0
0.0,0.0,200,0,0,0,0,1,3.7,2,49,2,3,17,48.07,0,1,0,1,0,0,1,0,0
0.0,0.0,250,0,0,0,0,1,0.0,3,0,2,1,5,33.68,1,0,0,1,0,0,1,0,0
77.3469342,28.5773502,500,0,0,0,0,2,0.0,3,1,2,4,24,69.36,0,1,1,0,0,0,1,0,0
77.347652,28.5744592,250,0,0,0,0,1,0.0,3,0,2,7,5,43.1,1,0,0,0,0,1,1,0,0
77.3499908,28.5866196,300,0,0,0,0,1,3.0,0,8,2,7,7,44.9,0,1,0,1,0,0,1,0,0
77.3536634,28.5743086,450,0,0,0,0,1,3.2,0,15,2,5,10,41.45,1,0,0,0,1,0,1,0,0
77.3536634,28.5743086,400,0,0,0,0,1,3.4,0,22,2,7,3,48.4,0,1,1,0,0,0,1,0,0
77.35415488,28.58791339,300,0,0,0,0,1,0.0,3,1,2,1,17,45.58,1,0,0,1,0,0,1,0,0
77.3502339,28.5865079,300,0,0,0,0,1,0.0,3,2,2,6,3,36.29,0,1,0,0,0,1,1,0,0
77.36111,28.5818244,500,0,0,0,0,2,2.8,0,28,2,8,10,47.66,0,1,0,0,0,1,1,0,0
77.3536634,28.5743086,300,0,0,0,0,1,3.1,0,4,2,4,2,30.94,1,0,0,0,1,0,1,0,0
77.3636829,28.5835424,550,0,1,0,0,2,2.6,0,37,2,5,14,57.96,0,1,1,0,0,0,1,0,0
77.3573419,28.5838901,550,0,0,0,0,2,2.5,0,20,2,8,3,40.41,1,0,0,1,0,0,1,0,0
77.3536634,28.5743086,900,1,0,0,0,2,2.9,0,7,2,8,13,60.03,1,0,1,0,0,0,1,0,0
77.3577905,28.5840221,300,0,0,0,0,1,3.0,0,5,2,9,14,60.09,0,1,0,0,1,0,0,1,0
77.3536634,28.5743086,400,0,1,0,0,1,3.6,2,18,2,5,9,42.05,1,0,0,0,1,0,1,0,0
77.360356,28.583684,450,0,1,0,0,1,3.7,2,70,2,1,9,36.39,0,1,0,0,1,0,1,0,0
77.3574316,28.5839882,300,0,0,0,0,1,0.0,3,0,2,5,11,59.58,0,1,1,0,0,0,0,1,0
77.3536634,28.5743086,500,0,0,0,0,2,0.0,3,0,2,4,23,57.17,0,1,0,0,0,1,1,0,0
77.3536634,28.5743086,300,0,0,0,0,1,0.0,3,0,2,1,3,37.61,1,0,0,0,1,0,0,1,0
77.3614689,28.5820375,200,0,0,0,0,1,0.0,3,0,2,6,11,48.16,1,0,0,0,0,1,1,0,0
77.3536634,28.5743086,1250,0,0,0,0,3,0.0,3,3,2,7,6,38.85,1,0,0,0,0,1,1,0,0
77.3425375,28.5691352,100,0,0,0,0,1,3.0,0,6,2,8,1,44.46,1,0,1,0,0,0,1,0,0
77.3402775,28.5661407,800,1,1,0,0,2,2.8,0,239,2,7,2,34.5,1,0,0,0,0,1,1,0,0
77.3404288,28.5653946,500,0,0,0,0,2,3.4,0,15,2,7,23,63.71,1,0,0,1,0,0,1,0,0
77.3376836,28.5644063,500,0,1,0,0,2,2.9,0,7,2,2,6,46.54,1,0,1,0,0,0,1,0,0
77.3405146,28.5660756,500,0,0,0,0,2,3.4,0,23,2,6,3,39.56,1,0,0,0,0,1,1,0,0
77.3397535,28.5651685,400,0,0,0,0,1,2.9,0,8,2,9,5,48.54,1,0,0,1,0,0,0,1,0
77.340435,28.565446,400,0,1,0,0,1,3.1,0,6,2,6,15,62.26,1,0,1,0,0,0,1,0,0
77.3403587,28.5654172,450,0,1,0,0,1,3.7,2,72,2,5,13,48.57,1,0,0,0,0,1,1,0,0
77.340025,28.565491,700,0,1,0,0,2,3.8,2,113,2,3,3,31.76,0,1,0,0,0,1,1,0,0
77.37565689,28.52998373,450,0,1,0,0,1,3.6,2,111,2,1,18,55.12,1,0,0,0,0,1,0,1,0
77.34083544,28.56619633,350,0,1,0,0,1,3.7,2,68,2,2,10,48.68,1,0,0,0,0,1,0,1,0
77.340721,28.566297,800,1,1,0,0,2,3.7,2,26,2,3,3,32.31,1,0,0,0,0,1,1,0,0
77.3403537,28.565437,400,0,0,0,0,1,3.5,2,27,2,2,13,43.66,1,0,0,0,0,1,1,0,0
77.3408326,28.5661948,400,0,1,0,0,1,3.6,2,47,2,6,17,53.69,0,1,0,1,0,0,1,0,0
77.3404288,28.5653946,400,0,1,0,0,1,3.7,2,92,2,3,11,40.28,1,0,0,0,1,0,1,0,0
77.34018199,28.56528114,350,0,1,0,0,1,3.8,2,34,2,1,5,44.2,0,1,1,0,0,0,1,0,0
77.3399353,28.5653929,400,0,1,0,0,1,3.7,2,80,2,9,24,77.34,1,0,1,0,0,0,1,0,0
77.3400699,28.5655401,250,0,0,0,0,1,3.9,2,66,2,7,9,56.0,1,0,1,0,0,0,1,0,0
0.0,0.0,500,0,0,0,0,2,0.0,3,0,2,4,22,62.23,1,0,0,1,0,0,0,1,0
77.3457285,28.5699307,350,0,0,0,0,1,0.0,3,2,2,9,15,52.92,1,0,0,0,1,0,1,0,0
77.34016448,28.56573444,400,0,0,0,0,1,0.0,3,3,2,8,9,47.39,1,0,0,0,1,0,1,0,0
77.3404737,28.5686715,500,0,0,0,0,2,0.0,3,0,2,3,15,45.28,1,0,0,0,0,1,1,0,0
77.3397409,28.5652948,400,0,0,0,0,1,4.3,5,1005,2,6,7,50.88,1,0,1,0,0,0,1,0,0
77.340025,28.5653117,500,0,1,0,0,2,4.3,5,96,2,9,6,49.1,1,0,0,1,0,0,0,1,0
77.340025,28.565491,200,0,0,0,0,1,4.1,5,632,2,6,9,49.53,1,0,0,1,0,0,0,1,0
77.323737,28.5641453,400,0,0,0,0,1,2.8,0,63,2,8,10,57.26,1,0,0,1,0,0,0,1,0
77.334633,28.5640131,650,0,0,0,0,2,3.0,0,26,1,8,0,28.51,1,0,0,1,0,0,1,0,0
77.334633,28.5640131,500,0,1,0,0,2,3.2,0,13,2,9,10,49.23,1,0,0,0,0,1,1,0,0
77.3221651,28.5643934,400,0,0,0,0,1,3.1,0,7,2,4,17,53.05,1,0,0,0,1,0,0,0,1
77.3220403,28.5645948,1300,1,0,0,0,3,3.7,2,53,2,7,12,49.48,1,0,0,0,0,1,1,0,0
77.3254169,28.5664384,500,0,0,0,0,2,3.5,2,53,2,6,1,34.06,1,0,0,0,1,0,1,0,0
77.3216286,28.5648303,300,0,1,0,0,1,0.0,3,2,2,7,1,42.78,0,1,1,0,0,0,1,0,0
77.3349102,28.5643808,100,0,0,0,0,1,0.0,3,1,2,8,4,41.64,1,0,0,0,0,1,1,0,0
0.0,0.0,250,0,0,0,0,1,0.0,3,0,2,3,24,58.47,1,0,0,1,0,0,1,0,0
77.3263626,28.5677206,300,0,0,0,0,1,0.0,3,0,2,9,11,52.46,1,0,0,1,0,0,1,0,0
77.3281989,28.5693451,300,0,0,0,0,1,0.0,3,0,2,5,13,54.85,1,0,1,0,0,0,1,0,0
77.334211,28.564222,700,0,0,0,0,2,2.4,4,70,2,1,12,47.09,0,1,1,0,0,0,1,0,0
77.33417619,28.56437507,500,0,1,0,0,2,4.0,5,183,2,8,9,43.86,0,1,0,0,0,1,1,0,0
77.3498054,28.5672202,650,0,1,0,0,2,3.4,0,69,2,7,11,60.55,1,0,1,0,0,0,1,0,0
0.0,0.0,600,0,1,0,0,2,3.0,0,7,2,4,24,68.97,1,0,1,0,0,0,1,0,0
77.34990894,28.56699945,400,0,0,0,0,1,3.0,0,4,2,1,15,44.98,1,0,0,0,1,0,0,0,1
0.0,28.0,500,0,1,0,0,2,3.3,0,10,2,7,3,38.25,1,0,0,0,1,0,1,0,0
77.3219012,28.5810716,150,0,0,0,0,1,0.0,3,1,2,5,21,64.71,1,0,1,0,0,0,1,0,0
77.3568036,28.5651898,400,0,0,0,0,1,3.4,0,24,2,5,18,55.88,1,0,0,0,0,1,1,0,0
0.0,0.0,250,0,0,0,0,1,0.0,3,0,2,5,7,38.4,1,0,0,0,1,0,1,0,0
77.36176707,28.56952163,600,0,1,0,0,2,3.2,0,364,2,6,11,48.96,1,0,0,0,1,0,1,0,0
77.3607699,28.561368,300,0,1,0,0,1,3.3,0,12,2,2,20,62.76,0,1,1,0,0,0,1,0,0
77.3618278,28.5692496,350,0,0,0,0,1,3.1,0,16,2,1,5,44.03,1,0,1,0,0,0,1,0,0
77.36170672,28.56920834,300,0,1,0,0,1,3.1,0,9,2,6,4,49.27,1,0,1,0,0,0,1,0,0
77.3618487,28.5697922,400,0,0,0,0,1,2.9,0,22,2,6,22,67.66,1,0,1,0,0,0,1,0,0
77.3591531,28.5615185,700,0,0,0,0,2,2.5,0,27,2,8,11,57.13,1,0,0,0,1,0,0,1,0
77.361986,28.5689914,150,0,0,0,0,1,3.4,0,117,2,9,7,46.01,0,1,0,0,0,1,1,0,0
77.3629392,28.5662049,500,0,1,0,0,2,3.2,0,5,2,4,23,55.02,1,0,0,0,0,1,1,0,0
77.3616483,28.569412,600,0,1,0,0,2,3.1,0,10,2,1,4,39.84,1,0,0,0,0,1,0,1,0
77.3618197,28.5692859,350,0,0,0,0,1,2.7,0,25,2,9,22,64.02,0,1,0,0,1,0,0,0,1
77.3620195,28.569218,450,0,0,0,0,1,2.9,0,56,2,8,18,59.95,1,0,0,1,0,0,1,0,0
77.3619175,28.5693477,300,0,0,0,0,1,3.2,0,41,2,3,11,60.42,0,1,1,0,0,0,0,1,0
77.3609306,28.5614537,400,0,0,0,0,1,2.9,0,4,2,6,16,58.89,0,1,0,0,1,0,0,1,0
77.3618306,28.569207,400,0,0,0,0,1,3.3,0,39,2,4,4,52.53,1,0,1,0,0,0,0,1,0
77.3603093,28.5613668,600,0,1,0,0,2,3.3,0,15,2,9,19,69.95,1,0,1,0,0,0,0,0,1
77.360265,28.561485,550,0,1,0,0,2,3.2,0,34,2,6,7,42.11,1,0,0,1,0,0,0,0,1
77.366334,28.565118,500,0,1,0,0,2,3.3,0,26,2,7,7,41.27,0,1,0,1,0,0,1,0,0
77.3592512,28.5614308,600,0,1,0,0,2,3.4,0,21,2,1,12,36.91,0,1,0,0,1,0,1,0,0
77.35881027,28.56145334,450,0,1,0,0,1,2.5,0,13,2,7,19,68.03,1,0,1,0,0,0,1,0,0
77.360571,28.565447,1300,0,1,1,0,3,3.0,0,6,2,7,0,50.55,1,0,1,0,0,0,0,1,0
77.3620072,28.5689975,350,0,0,0,0,1,3.4,0,66,2,3,24,59.59,0,1,0,0,0,1,1,0,0
77.3583449,28.5614837,300,0,0,0,0,1,3.0,0,6,2,5,10,40.7,1,0,0,0,1,0,1,0,0
77.361169,28.5656,300,0,1,0,0,1,2.8,0,10,2,3,23,61.98,1,0,0,0,1,0,0,1,0
77.363015,28.563578,700,0,1,0,0,2,3.6,2,43,2,8,15,51.97,1,0,0,0,0,1,1,0,0
77.361455,28.569307,600,0,1,0,0,2,3.5,2,63,2,4,6,35.1,1,0,0,1,0,0,1,0,0
77.36045983,28.56136235,500,0,1,0,0,2,3.7,2,27,2,7,5,42.17,1,0,0,0,0,1,1,0,0
77.36013662,28.56132431,400,0,1,0,0,1,3.6,2,38,2,5,3,34.33,1,0,0,1,0,0,1,0,0
77.3522612,28.5615785,400,0,1,1,0,1,3.5,2,29,2,3,22,57.74,1,0,0,0,0,1,1,0,0
77.3612895,28.5612185,700,0,1,0,0,2,3.5,2,63,2,1,14,53.62,0,1,1,0,0,0,1,0,0
77.36,28.57,500,0,0,0,0,2,0.0,3,1,2,1,7,43.28,0,1,1,0,0,0,1,0,0
77.3618278,28.5692496,500,0,0,0,0,2,0.0,3,3,2,8,9,51.64,0,1,0,0,0,1,0,1,0
77.3609306,28.5614537,600,0,0,0,0,2,0.0,3,1,2,5,5,47.38,0,1,1,0,0,0,1,0,0
77.361455,28.569307,200,0,1,0,0,1,0.0,3,2,2,7,18,55.36,1,0,0,0,0,1,1,0,0
77.3617807,28.5692053,400,0,0,0,0,1,0.0,3,0,2,8,0,45.69,1,0,1,0,0,0,1,0,0
77.358773,28.5612563,400,0,0,0,0,1,0.0,3,2,2,3,17,47.54,1,0,0,0,1,0,1,0,0
0.0,0.0,900,0,0,0,0,2,0.0,3,0,2,1,12,42.52,1,0,0,0,1,0,1,0,0
0.0,0.0,350,0,0,0,0,1,0.0,3,1,2,5,7,37.45,1,0,0,1,0,0,1,0,0
0.0,0.0,300,0,0,0,0,1,0.0,3,0,2,3,5,35.68,1,0,0,1,0,0,1,0,0
77.3609755,28.5615028,600,0,0,0,0,2,0.0,3,2,2,2,23,53.49,0,1,0,1,0,0,1,0,0
77.3591363,28.5616434,600,0,1,0,0,2,0.0,3,3,2,4,23,67.34,1,0,0,1,0,0,0,1,0
0.0,0.0,800,0,0,0,0,2,0.0,3,0,2,7,18,58.56,1,0,0,0,1,0,1,0,0
0.0,0.0,200,0,0,0,0,1,0.0,3,0,2,5,23,59.63,1,0,0,0,1,0,1,0,0
77.361974,28.5689197,700,0,0,0,0,2,2.4,4,52,2,8,0,34.22,1,0,0,0,0,1,1,0,0
77.35858697,28.56337153,800,0,1,0,0,2,2.4,4,5,2,2,11,50.19,0,1,0,0,0,1,0,1,0
77.362094,28.569279,500,0,1,0,0,2,4.1,5,43,2,9,7,55.32,0,1,1,0,0,0,1,0,0
77.3374886,28.5546617,200,0,1,0,0,1,2.7,0,6,2,9,7,43.02,1,0,0,0,1,0,1,0,0
0.0,0.0,500,0,0,0,0,2,3.0,0,4,2,9,12,53.96,1,0,0,0,1,0,1,0,0
